2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.508,0.96282,0.6469
2.3169,16.507,0.96282,0.6469
2.3169,16.507,0.96282,0.6469
2.3169,16.506,0.96282,0.6469
2.3169,16.505,0.96281,0.64689
2.317,16.502,0.96281,0.64689
2.317,16.498,0.96281,0.64687
2.3172,16.491,0.96281,0.64686
2.3174,16.479,0.9628,0.64682
2.3177,16.458,0.96279,0.64677
2.3183,16.423,0.96276,0.64668
2.3193,16.364,0.96273,0.64652
2.321,16.269,0.96266,0.64626
2.324,16.117,0.96255,0.64583
2.329,15.887,0.96236,0.64515
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.404,0.96265,0.64643
2.3369,15.403,0.96265,0.64643
2.3369,15.402,0.96265,0.64643
2.3369,15.401,0.96265,0.64642
2.337,15.398,0.96265,0.64642
2.337,15.394,0.96265,0.6464
2.3371,15.387,0.96264,0.64639
2.3372,15.571,0.96205,0.64418
2.3373,15.375,0.96263,0.64635
2.3377,15.354,0.96262,0.6463
2.3383,15.319,0.9626,0.64621
2.3393,15.261,0.96256,0.64605
2.341,15.165,0.9625,0.64579
2.344,15.013,0.96239,0.64536
2.3442,19.052,0.9604,0.63257
2.345,16.806,0.96105,0.63935
2.349,14.783,0.9622,0.64468
2.3502,15.197,0.96156,0.64306
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.961,0.96253,0.64505
2.3514,14.96,0.96253,0.64505
2.3515,14.959,0.96253,0.64504
2.3515,14.958,0.96253,0.64504
2.3515,14.955,0.96253,0.64503
2.3516,14.951,0.96252,0.64502
2.3517,14.944,0.96252,0.645
2.3519,14.932,0.96251,0.64497
2.3523,14.911,0.9625,0.64492
2.3529,14.876,0.96248,0.64482
2.3539,14.818,0.96244,0.64467
2.3556,14.722,0.96237,0.6444
2.3572,14.467,0.96189,0.64371
2.3586,14.57,0.96226,0.64397
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.837,0.96244,0.64413
2.3612,14.836,0.96244,0.64413
2.3612,14.836,0.96244,0.64413
2.3612,14.836,0.96244,0.64413
2.3612,14.835,0.96244,0.64413
2.3613,14.833,0.96244,0.64412
2.3613,14.831,0.96244,0.64412
2.3614,14.827,0.96244,0.64411
2.3615,14.819,0.96243,0.64409
2.3617,14.807,0.96242,0.64406
2.362,14.787,0.96241,0.644
2.3626,14.752,0.96239,0.64391
2.3635,14.34,0.96208,0.6433
2.3637,14.693,0.96235,0.64375
2.3654,14.598,0.96229,0.64349
2.366,16.549,0.96024,0.64103
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.822,0.96239,0.64394
2.3674,14.821,0.96239,0.64394
2.3674,14.821,0.96239,0.64394
2.3674,14.821,0.96239,0.64394
2.3674,14.82,0.96239,0.64394
2.3675,14.818,0.96239,0.64393
2.3675,14.816,0.96238,0.64393
2.3676,14.812,0.96238,0.64392
2.3677,14.805,0.96238,0.6439
2.3679,14.792,0.96237,0.64387
2.3682,14.772,0.96236,0.64381
2.3683,14.445,0.96218,0.64306
2.3685,14.847,0.96086,0.64251
2.3688,14.737,0.96233,0.64372
2.3699,14.678,0.9623,0.64356
2.3702,14.093,0.9614,0.64259
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.842,0.96236,0.64377
2.3705,14.841,0.96236,0.64377
2.3705,14.84,0.96236,0.64377
2.3706,14.839,0.96236,0.64376
2.3706,14.836,0.96236,0.64376
2.3707,14.832,0.96235,0.64374
2.3708,14.825,0.96235,0.64373
2.371,14.813,0.96234,0.64369
2.3713,14.792,0.96233,0.64364
2.3716,14.583,0.96223,0.6433
2.3718,14.024,0.96177,0.64233
2.3719,14.757,0.96231,0.64355
2.3729,14.699,0.96227,0.64339
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64448
2.3732,14.849,0.96234,0.64447
2.3732,14.848,0.96233,0.64447
2.3732,14.847,0.96233,0.64447
2.3732,14.846,0.96233,0.64447
2.3733,14.843,0.96233,0.64446
2.3733,14.216,0.96199,0.64238
2.3734,14.839,0.96233,0.64445
2.3735,14.832,0.96232,0.64443
2.3737,14.82,0.96232,0.6444
2.374,14.799,0.9623,0.64434
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.859,0.96232,0.64489
2.3744,14.858,0.96232,0.64489
2.3744,14.858,0.96232,0.64489
2.3744,14.858,0.96232,0.64489
2.3744,14.857,0.96232,0.64489
2.3745,14.855,0.96232,0.64488
2.3745,14.853,0.96232,0.64488
2.3745,14.43,0.96212,0.64287
2.3746,14.849,0.96232,0.64486
2.3746,14.764,0.96228,0.64425
2.3747,14.603,0.9622,0.64313
2.3747,14.842,0.96231,0.64485
2.3749,14.829,0.96231,0.64481
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.865,0.96232,0.64519
2.3751,14.864,0.96232,0.64519
2.3751,14.864,0.96232,0.64519
2.3751,14.863,0.96232,0.64518
2.3751,14.862,0.96232,0.64518
2.3752,14.859,0.96231,0.64517
2.3752,14.809,0.96229,0.64476
2.3753,14.855,0.96231,0.64516
2.3754,14.848,0.96231,0.64514
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.869,0.96231,0.64538
2.3755,14.868,0.96231,0.64538
2.3755,14.868,0.96231,0.64538
2.3755,14.868,0.96231,0.64538
2.3755,14.867,0.96231,0.64538
2.3755,14.865,0.96231,0.64538
2.3756,14.863,0.96231,0.64537
2.3756,14.836,0.9623,0.64511
2.3756,14.706,0.96224,0.64409
2.3756,14.859,0.96231,0.64536
2.3757,14.871,0.96231,0.64551
2.3757,14.871,0.96231,0.64551
2.3757,14.871,0.96231,0.64551
